word,start,end,sentence,true_label
MADDƏ,149,157,Mövzu ilə əlaqədar Lent az a açıqlama verən Müvəkkil Hüquq Mərkəzinin rəhbəri hüquqşünas Səməd Vəkilov bildirib ki Azərbaycan Konstitusiyasının   cü maddəsinə əsasən Milli Məclisin deputatı sahibkarlıq fəaliyyəti ilə məşğul olarsa deputat mandatından məhrum edilir  Deputat sahibkarlıqla məşğul ola bilməz amma sahibkarlıq fəaliyyəti ilə məşğul olduğuna görə onu cinayət məsuliyyətinə cəlb etmək də mümkün deyil Çünki cinayət qanunvericiliyinə əsasən hökmən Cinayət Məcəlləsində nəzərdə tutulan əmələ görə cinayət işi açıla bilər Belə bir maddə olmadığı üçün Rafael Cəbrayılov məsuliyyətə cəlb edilə bilməz  Bu zaman törətdiyi cinayət üzrə mənimsə və ya dələduzluqla bağlı cinayət işi başlanıla bilər Əgər R Cəbrayılovun əməlində cinayət tərkibi varsa həmin əməllə bağlı ittiham verilə bilər  Onun aldığı borcla bağlı vətəndaşlar məhkəmələrə müraciətlər ediblər Hazırda iddia ərizəsinə mülki qaydada baxılır Məhkəmədə onun dələduzluq və ya digər cinayət törətməsi müəyyən edilsə barəsində xüsusi qərardad çıxarıb prokurorluğa göndəriləcək Daha sonra Baş Prokurorluqda araşdırma aparılacaq Xəbər verdiyimiz kimi Milli Məclis Rafael Cəbrayılovun deputat səlahiyyətlərinə xitam verilməsi ilə bağlı Mərkəzi Seçki Komissiyasına MSK müraciət edib Xatırladaq ki deputat R Cəbrayılovun  min manat borc qarşılığında deputat vəsiqəsini girov qoyması ilə bağlı xəbərlər yayılıb O Təranə Fətəliyeva adlı vətəndaşdan ev tikmək üçün notariat qaydasında təsdiq olunmuş şəkildə  min ABŞ dolları məbləğində borc alıb Lakin deputat borcu vaxtında ödəyə bilməyib O borcu vəd etdiyi vaxta qaytara bilmədiyi üçün zəmanət kimi III və IV çağırış Azərbaycan Respublikası Milli Məclisinin deputatının vəsiqəsinin əslini girov qoyub R Cəbrayılov T Fətəliyevadan başqa Xatirə Nəcəfova adlı daha bir qadından da borc alıb S Vəkilov əlavə edib ki ona yalnız deputat toxunulmazlığı götürüldükdən sonra vətəndaş şikayətləri əsasında cinayət işi açıla bilər  Bununla bağlı sabah saat   da MSK nın iclası keçiriləcək və Milli Məclisin Rafael Cəbrayılovun deputat səlahiyyətlərinə xitam verilməsi ilə bağlı müraciətinə baxılacaq Qeyd edək ki bu gün baş prokuror Zakir Qaralov mediaya açıqlamasında bildirib ki MSK deputat Rafael Cəbrayılovun fəaliyyətinə xitam verdikdən sonra onunla bağlı məsələ müzakirə olunacaq Maraqlıdır əgər MSK da Rafael Cəbrayılovun fəaliyyətinə xitam verilərsə ona cinayət işi açıla bilərmi,1
MADDƏ,80,84,"uyğun sahələrin ali və orta ixtisas təhsili məktəbləri, eləcə də ixtisasartırma MADDƏ 7 təhsil müəssisələri və elmi təşkilatlar arasında birbaşa əlaqələrin bərqərar olunması Bu Saziş imzalandığı gündən qüvvədədir və 4 (dörd) il müddətinə qüvvədə olacaqdır",1
MADDƏ,67,71,"hansı ki, dövlət qulluqçusu, ya polisə qarşı eyni hərəkət olsa, bu maddə düşürdü",1
MADDƏ,77,81,"Onlar aşağıdakıları yerinə yetirmək üçün birbaşa müvafiq tədbirlər görürlər: Maddə 2 a) övladlığa götürməyə aid öz dövlətlərinin qanunları haqda məlumatı və statistika Razılığa gələn bir Dövlətdə akkreditə edilmiş orqan Razılığa gələn digər Dövlətdə yal və standart üsullar kimi digər ümumi məlumatı təqdim etmək; nız o zaman fəaliyyət göstərə bilər ki, hər iki dövlətin səlahiyyətli orqanı bunu etməyə b) Konvensiyanın fəaliyyəti barədə bir-birini məlumatlandırmaq və mümkün qə icazə vermiş olsun",1
MADDƏ,133,137,"Tədqiqat  sahəsində şöbənin əsas iş istiqamətləri bunlardır:  intеqrirləşdirilmiş bitki mühafizəsi sistеmində müхtəlif  biоlоji fəal maddə qruplarından istifadə yоllarını işləyib  hazırlamaq, еlmi işçiləri infоrmasiya ilə təmin еtmək,  iхtiraçılığı qüvvətləndirmək və еlmi-tədqiqat işlərinin  nəticələrini istеhsalata tətbiq еtmək",0
MADDƏ,251,255,"“azərbaycan xəzər dəniz gəmiçiliyi” qapalı səhmdar cəmiyyətinin fəaliyyətinin təşkili haqqında” azərbaycan respublikası prezidentinin 2014-cü il 10 yanvar tarixli 213 nömrəli sərəncamının (azərbaycan respublikasının qanunvericilik toplusu, 2014, № 1, maddə 26; 2016, № 2 (ii kitab), maddə 348, № 3, maddə 448) 2",1
MADDƏ,72,81,"sərəncamda qeyd edilir: azərbaycan respublikasıkonstitusiyasının 109-cu maddəsinin 32-ci bəndini rəhbər tutaraq,""azərbaycan respublikasının dövlət ali təhsil müəssisələrindəödənişli əsaslarla təhsil alan məcburi köçkünlərin təhsilxərclərinin ödənilməsi haqqında"" azərbaycan respublikasıprezidentinin 2011-ci il 14 sentyabr tarixli 1722 nömrəlisərəncamını ""təhsil haqqında"" azərbaycan respublikasının qanunundadəyişiklik edilməsi barədə"" azərbaycan respublikasının 2015-ci il 6oktyabr tarixli 1359-ivqd nömrəli qanununa uyğunlaşdırmaq məqsədiilə qərara alıram:""azərbaycan respublikasının dövlət ali təhsil müəssisələrindəödənişli əsaslarla təhsil alan məcburi köçkünlərin təhsilxərclərinin ödənilməsi haqqında"" azərbaycan respublikasıprezidentinin 2011-ci il 14 sentyabr tarixli 1722 nömrəlisərəncamında (azərbaycan respublikasının qanunvericilik toplusu,2011, № 9, maddə 821) aşağıdakı dəyişikliklər edilsin:1",1
MADDƏ,3,7,"№5 Maddə 8 “Azərbaycan Respublikasının Hökuməti və Rusiya Federasiyası Kurqan Vilayəti nin Administrasiyası (Hökuməti) arasında ticarət-iqtisadi, elmi və mədəni əmək Tərəflərin qarşılıqlı razılığı ilə bu Sazişə edilməsi təklif olunmuş dəyişikliklər və əlavə lər bu Sazişin tərkib hissələri hesab edilən ayrıca protokollarla rəsmiləşdirilir",1
MADDƏ,39,43,aşağıdakılar barədə razılığa gəldilər: Maddə 1 Tərəflər antiinhisar siyasəti və rəqabətin müdafiəsi sahəsində əməkdaşlığı inkişaf etdi rəcək və gücləndirəcəklər,1
MADDƏ,345,349,"“valyuta tənzimi haqqında” azərbaycan respublikasının qanununda dəyişikliklər edilməsi barədə” azərbaycan respublikasının 2017-ci il 25 aprel tarixli 649-vqd nömrəli qanununun tətbiqi haqqında” azərbaycan respublikası prezidentinin 2017-ci il 18 may tarixli 1415 nömrəli fərmanının (azərbaycan respublikasının qanunvericilik toplusu, 2017, № 5, maddə 819) 2",1
MADDƏ,81,85,imzalamaq səlahiyyəti Azərbaycan Respublikası Dövlət Sərhəd Xidmətinin rəisi Sər Maddə 1 həd Qoşunlarının komandanı Elçin İsaağa oğlu Quliyevə verilsin,1
MADDƏ,53,57,Turistlərin ayrı-ayrı kateqoriyalarına verilən əlavə Maddə 2,1
MADDƏ,75,79,Türkiyə Mətbuat Şurasının «Mətbuatın professional prinsipləri kodeksi» [6] maddə 6: «İstənilən məlumatın dəqiqliyi çap edilməzdən əvvəl təkrar yoxlanılmalıdır»,1
MADDƏ,155,159,"azərbaycan respublikası prezidentinin 2018-ci il 4 oktyabr tarixli 288 nömrəli fərmanı ilə (azərbaycan respublikasının qanunvericilik toplusu, 2018, № 10, maddə 1988) təsdiq edilmiş “azərbaycan respublikasının maliyyə bazarlarına nəzarət palatasının nizamnaməsi”nə aşağıdakı məzmunda 3",1
MADDƏ,64,68,"Danilevskiyə görə mədənin selikli qişası xüsusi antipepsin adlı maddə hazırlayır ki, bu da pepsini təsirdən salır",0
MADDƏ,26,30,Həmin il kilsə partlayıcı maddə vasitəsi ilə məhv edildi,0
MADDƏ,125,129,Bu məsələlər üzrə aradan qaldırıldıqdan və sənədlər təkrar təqdim edildikdən sonra mübahisələr məhkəmə yolu ilə həll edilir (maddə 6),1
MADDƏ,158,162,"Qəbul edən dövlətin hakimiyyət orqanları göndərən dövlətin hava gəmisi qəzaya və ya avariyaya uğrayarsa və ya hava gəmisinə məxsus hər hansı əşya, habelə yük Maddə 0 qəbul edən dövlətin ərazisində tapılarsa və ya qəbul edən dövlətin hava limanına Qəbul edən dövlətdən getmə gətirilərsə, sahibkar və ya sığorta şirkətinin nümayəndəsi iştirak etmirsə və ya bu əmlakın saxlanılması və ya istifadəsi üzrə tədbirlər görə bilmirsə, konsulluğu gecikQəbul edən dövlət hətta silahlı münaqişə zamanı konsulluq işçilərinə və qəbul edən dirilmədən xəbərdar edir",1
MADDƏ,299,303,"“azərbaycan respublikasının kənd təsərrüfatı nazirliyi və onun yanında yaradılmış dövlət xidmətləri haqqında əsasnamələrin təsdiq edilməsi barədə” azərbaycan respublikası prezidentinin 2005-ci il 20 aprel tarixli 226 nömrəli fərmanında (azərbaycan respublikasının qanunvericilik toplusu, 2005, № 4, maddə 301; 2006, № 2, maddə 91, № 5, maddə 397; 2007, № 2, maddə 87; 2008, № 6, maddə 488, № 11, maddə 970; 2009, № 10, maddə 779, № 12, maddə 983; 2011, № 2, maddə 85; 2014, № 6, maddə 638; 2015, № 2, maddə 132, № 7, maddə 840; 2016, № 12, maddə 2095; 2017, № 3, maddə 378, № 6, maddə 1079; 2018, № 6, maddə 1233, № 7 (i kitab), maddə 1511) aşağıdakı dəyişikliklər edilsin:3",1
MADDƏ,52,56,Portuqaliya Jurnalistlərin Deontoloji Kodeksi [5] — maddə 1: «Jurnalist cəmiyyətə dəqiq və mötəbər informasiya təqdim etməyə borcludur»,1
MADDƏ,14,18,"Yunanca yanan maddə, o cümlədən nell olan silahlardan istifadə edirmişlər Bu silaha Evklidis olmuşdur ki, ərəblər onun əsərini tərcümə edərkən «İqlidis» şəklinə və onu işlədənlərə nəffat deyirlər",0
MADDƏ,32,36,bu zaman qana rentgendə görünən maddə qatılır və rentgen çəkilişiaparılır,0
MADDƏ,61,65,Bakı şəhərində imzalanmış aşağıdakı sənədlər təsdiq edilsin: Maddə 3 1,1
MADDƏ,149,153,"azərbaycan respublikası prezidentinin 1999-cu il 15 aprel tarixli 134 saylı sərəncamı (azərbaycan respublikasının qanunvericilik toplusu, 1999, № 4, maddə 253; 2005, № 4, maddə 299; 2008, № 6, maddə 496; 2011, № 7, maddə 655; 2013, № 6, maddə 684; 2017, № 5, maddə 886, № 11, maddə 2071) ilə təsdiq edilmiş “azərbaycan respublikası dövlət təhlükəsizliyi xidmətinin heydər əliyev adına akademiyasının nizamnaməsi”nin 9",1
MADDƏ,113,117,"«Sa sivlərdə, istirahət məkanlarında və səs-küyə məruz qalan nitar-epidemioloji sağlamlıq haqqında» Qanunun 1-ci maddə meydança və obyektlərdə vibrasiya və səs-küy çirklənmə sinin I hissəsinə əsasən, əhalinin sanitar-epidemioloji sağlam dərəcəsinin ölçmə işlərinə dair vəzifələr düşür",1
MADDƏ,16,20,ADINDAN ADINDAN Maddə 1 İQOR ÇUDİNOV YULİYA TİMOŞENKO Baş nazir Baş nazir Bu Konvensiya qüvvəyə mindikdən sonra Müstəqil Dövlətlər Birliyinin iştirakçısı olan hər bir dövlətin qoşulması üçün açıqdır,1
MADDƏ,38,42,İnformasiya mübadiləsi 1 -ci və 2-ci maddə kilən Dövlətin rezidentinə olan borc kimi eyni şərtlər əsasında çıxılmalıdır,1
MADDƏ,32,40,"kəhrəba turşuları), boya və aşı maddələri, mineral maddə rinə qənd pudrası səpilir",0
MADDƏ,79,83,"1-ci bəndə uyğun olaraq müəyyən edilmiş mükafat gəmidə və digər əmlakda marağı Maddə 1 olan şəxslərin hamısı tərəfindən, onların xilas edilmiş dəyərinə mütənasib olaraq ödəni Əməkdaşlıq lir",1
MADDƏ,54,58,Bu anlayışa görə tələblər və verdiyi anlayışdan (5-ci maddə) istifadə etməklə həmin müqavilənin elmi tə hüquqlar dedikdə başqa şəxsə verilə bilən və ya sahibinə maddi fayda və rifini formula edə bilərik,1
MADDƏ,122,126,"AZƏRBAYCAN RESPUBLİKASININ MƏDƏNİYYƏT VƏ TURİZM NAZİRLİYİ VƏ RUMINİYANIN MƏDƏNİYYƏT VƏ DİNİ İŞLƏR NAZİRLİYİ MADDƏ 8 ARASINDA MƏDƏNİYYƏT SAHƏSİNDƏ ƏMƏKDAŞLIQ HAQQINDA SAZİŞ Razılığa gələn Tərəflər hər iki Dövlətin sənətkarları arasında görüşləri, incəsənət usta larının iştirakı ilə konsert proqramlarının mübadiləsini, habelə incəsənət üzrə təhsil sa 1 oktyabr 6-cı il həsində mütəxəssis və təcrübə mübadiləsini təşviq edəcəklər",1
MADDƏ,85,89,"həmin şəxslərin üzərindən, yaşadıqları evlərdən külli miqdarda müxtəlif növ narkotik maddə aşkar edilib",0
MADDƏ,26,30,"Təəssüf ki, indi bəzən bu maddə nəzarət proqramının çərçivəsində Yaxın və Orta Şərq ölkələri YUNİSEF-i və bu təşkilatın Azərbaycandakı region bəşər sivilizasiyasının beşiklərindən biridir",1
MADDƏ,265,269,Mənfəət vergisinin ödənilməsi müddəti və qaydası və istifadə edilən əmlak üçün alınan royalti şəklində gəliri və daşınmaz əmlakın icarəyə verilməsindən əldə etdilən gəliri istisna olmaqla) Azərbaycan mənbəyindən Azərbaycan Respublikasının Vergi Məcəlləsinə əsasən (maddə-9) mənfəət əldə etdiyi digər gəlirlər şəklində ödəmələrindən 0 faiz; vergisi üzrə vergitutma dövrü təqvim ilidir,1
MADDƏ,29,33,"Şelbi bu fıkirdədir ki, 7-ci maddə regionda sülh prosesınə də mane olur",1
MADDƏ,84,88,"USM və ya BT altında kist boşluğuna kateter yerləşdirilir, maye çıxarılır, kontrast maddə vurulur",0
MADDƏ,2,6,V Maddə Rus ticarət gəmilərinə əvvəlki qayda üzrə Xəzər sahilləri yaxınhğmda  üzmək və onlara yan almaq hüququ verilir; həm də gəmi qəzası zamanı iranlılar  tərəfındən dostluq köməyi edilməlidir,1
MADDƏ,20,24,Əsasnamədə deyilir: Maddə 1,1
MADDƏ,61,65,"Azərbaycan Respublikasının Vergi Məcəlləsinə müvafiq olaraq (maddə 3) yerli vergi məbləğinin də hesablanması, konkret hesabat dövrü üçün, vergi və ödənişləriı ödəyicilərinin ödəməli olduqları vergi və ödəniş məbləğlərinin bələdiyyələrin vex xidməti orqanının uçot sənədlərində qeyd edilməsi deməkdir",1
MADDƏ,162,166,"hüquqları haqqında Ümumi Bəyannamənin, Uşaq hüquqları haqqında konvensiyanın prinsiplərinin, beynəlxalq hüquq normalarının şərtsiz üstünlüklərini qəbul edərək və MADDƏ 5 onları əməli həyata keçirilməsinə çalışaraq, Tərəflər idman qurğularının tikintisi və istismarı və idman avadanlıqlarının istehsalı sa hələrində təcrübə mübadiləsi aparacaqlar",1
MADDƏ,189,193,Səthdə olan molekullar aşağı və yan “artıq” enerjini sərf edərək özbaşnapn larından biri plastdan yüksək təzyiqlə fob hissə kifayət qədər uzun karbohid divarları ilə qarşılıqlı hində digər maddə tərəfdəki qonşularla qarşılıqlı təsirdə seslərdə iştirak edə bilər,0
MADDƏ,103,107,"sı zamanı, əmələ gəlmiş qarışığın tərKİbindəKİ qatran-as Вэгк nerogendə çoxlu miqdarda qatran-asfalt maddə falt maddələrin, neft və qaz Karbohidrogenlərinin xroıııalərin və neft Karbohidrogenlərinin, o cümlədən aşağı tem toqrafİK ayrılması baş verir",0
MADDƏ,46,50,"Asfaltenlər qara və tünd qonur rəngli yumuşaq maddə olub, sıxlığı Təbiətdə sıxlığı 0,0 q/sm3 -dən az və vahiddən çox olan neftlər də vahiddən çoxdur",0
MADDƏ,22,26,"Sulfoxloridlər yuyucu maddə kimi ionəvəzləyici qətranların stehsalatında, rəngləyici boyalar, dərman maddələri, sulfoturşuların efirlərinin sintezində istifadə edilir",0
MADDƏ,33,37,"Alizarin, qırmızı rəngli kristal maddə olub, 2900-də əriyir, asan sublimasiya olunur, suda həll olmur, spirtdə az həll olur",0
MADDƏ,3,7,"Ağ maddə beyincik kütləsinin çox hissəsini təşkil edib, burada yerləşən afferent və efferent yolların hesabına baş beyninin digər şöbələri, dəri və əzələlərlə anatomik rabitə yaradır",0
MADDƏ,8,12,Zəhərli maddə çiləyən çəmənliklərdə inkişaf etmişdir,0
MADDƏ,43,47,"İnsan hüceyrələrinin sitoplazması kolloid maddə olub, qatdığına görə bir-birindən fərqlənən iki təbəqədən-duru endoplazma və qatı ektoplazmadan ibarətdir",0
DAĞ,101,103,"Cənubdan Cənubi Azərbaycanla , şərqdən Ləkin kəndi ilə,qərbdən Zəhmətabad kəndi ilə,şimaldan Burovar dağ silsiləsi ilə həmsərhəddir",1
DAĞ,33,35,Dastanda göstərilən “Köksü gözəl dağ” ifadəsini iki cür yeddi gün yemək-içmək verir və böyük səxavət göstərir,1
DAĞ,28,30,"Toponim Azərbaycan dilində «dağ, qaya» mənasında işlənən daş sözü ilə «yuxarı», «zirvə», «yüksəklik» mənasında işlənən baş sözündən əmələ gəlmişdir",1
DAĞ,81,83,"Respublikanın məş Turizm, eyni zamanda həm yüksək, həm də aşağı ixtisaslı iş hur dağ rayonlarındakı, yüksək dağlarda məntəqə və kempinq lərə olan tələbi stimullaşdırmaqla, yerli səviyyədə gəlirgətirmə (lager) şəbəkələrinin yaradılması vacibdir",1
DAĞ,205,207,"Atılmış yararsız filiz laylarında külək və su eroziyası prosesləri karxanaların yanındakı meşə (bitki) örtüyünün deqradasiyasına, kənd təsərrüfatı bitkilərinin məhsuldarlığının aşağı düşməsinə səbəb olur, dağ-mədən müəssisələri yaxınlığında yaşayan əhali üçün əlverişsiz şərait yaranır",1
DAĞ,36,38,"Tariki-Tau oronimi yaylaya və bütün dağ silsiləsinə aid edilsə də, dağın zirvəsinə başqa ad verilib Sarıyar burnu",1
DAĞ,51,53,"Tədqiqatçılann əksəriyyəti hesab edir ki,  “Hurmm” dağ adı olub və ola bilsin ki, ağac növünü  bildirən ümumi sami kökündən yaranıb [Bax; Якоб сон В",1
DAĞ,131,133,"Zülmət, gecə bayrağıdır, Ay bayrağın sancağıdır, Aydın səhər rövnağıdır, gündüz sipəhdan olar, Qurdu fələkdə pusqu, bax, sağrısına dağ basdı, dağ; Baş hərfıdir eydin hilal, olmuş fələkdə bərqərar*",1
DAĞ,136,138,"Müharibə mövzusu Entemenanın və Naram- Suenin daş abidəsində əks olunmuşdur: orada meyitlər və onların dimdikləyən qartal, döyüşçülərin dağ yolları ilə qalxması, hökümdarın əzəmətli fiqurası göstərilmişdir",1
DAĞ,48,50,Buryatiyada dövrümüzə onun adı ilə adlanmış iki dağ qalmışdır,1
